,DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region Description, Total Discharges , Average Covered Charges , Average Total Payments ,Average Medicare Payments
500,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,361891,ST JOSEPH MEDICAL CENTER,969 LAKELAND DR,OKLAHOMA CITY,OH,56356,MO - St. Louis,11,20001.72,6788.25,3977.31
501,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,478150,UNIVERSITY MEDICAL CENTER,601 DR MARTIN LUTHER KING JR AVE NE,CLEVELAND,NM,75280,NM - Albuquerque,18,33951.09,5954.13,4860.37
502,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,203661,AVERA SACRED HEART HOSPITAL,501 SUMMIT,GOSHEN,PA,66771,PA - Pittsburgh,36,16351.41,6268.9,4550.34
503,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,96227,REGIONS HOSPITAL,640 JACKSON STREET,SAINT PAUL,SD,63271,PA - Pittsburgh,21,17055.93,8059.38,5091.52
504,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,133628,ST MARYS HOSPITAL,1800 E LAKE SHORE DR,COLUMBUS,IL,55453,IL - Springfield,11,59164.42,5982.97,4848.65
505,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,210836,WESLEY MEDICAL CENTER,1900 COLUMBUS AVE,ALBANY,MO,36953,PA - Pittsburgh,16,14887.88,5771.48,4442.15
506,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,435353,ST VINCENT'S MEDICAL CENTER,2720 SUNSET BLVD,CHARLESTON,SC,29845,SC - Charleston,55,34653.35,5908.58,4447.66
507,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,416322,STORMONT-VAIL HEALTHCARE,300 SINGLETON RIDGE ROAD,CONWAY,AR,94352,SC - Charleston,14,22849.73,5819.22,4914.56
508,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,111926,JOHN D ARCHBOLD MEMORIAL HOSPITAL,915 GORDON AVENUE & MIMOSA DRIVE,ANDERSON,IN,45622,IN - Indianapolis,29,23798.65,6070.96,4703.7
509,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,414110,DANVILLE REGIONAL MEDICAL CENTER,142 SOUTH MAIN STREET,MAYFIELD HEIGHT,MO,30197,MO - Kansas City,29,18016.54,5983.33,4494.08
510,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,98859,BAPTIST MEDICAL CENTER,1108 ROSS CLARK CIRCLE,FAYETTEVILLE,FL,24752,FL - Fort Myers,20,31467.93,5674.61,4630.43
511,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,57570,"SOUTH MIAMI HOSPITAL, INC",6200 SW 73RD ST,HOUSTON,TX,39513,FL - Miami,15,35233.42,6915.25,4496.65
512,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,405636,ST JOSEPH'S HOSPITAL,2222 PHILADELPHIA DRIVE,KANSAS CITY,TX,75750,TX - Dallas,14,27032.23,6810.19,5135.91
513,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,446797,ADVENTIST LA GRANGE MEMORIAL HOSPITAL,5101 S WILLOW SPRINGS RD,LA GRANGE,IL,72482,IL - Melrose Park,12,30139.33,6822.99,5331.01
514,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,311741,WINTHROP-UNIVERSITY HOSPITAL,259 FIRST STREET,OCEANSIDE,NY,13649,NY - East Long Island,17,31088.08,8835.92,8548.53
515,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,273654,ST FRANCIS MEDICAL CENTER,701 EAST MARSHALL ST,JOHNSON CITY,PA,8751,PA - Danville,13,22216.22,7407.85,4344.25
516,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,325091,ST VINCENT'S MEDICAL CENTER,2600 GREENWOOD ROAD,CHARLESTON,SC,26161,NC - Charlotte,43,23550.86,7866.22,4772.92
517,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,267470,WINCHESTER MEDICAL CENTER INC,220 CAMPUS BLVD SUITE 210,SAINT LOUIS,MO,50686,MO - St. Louis,13,14633.04,5769.9,3999.6
518,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,446384,MEMORIAL MEDICAL CENTER INC,2450 SOUTH TELSHOR BLVD,LAS CRUCES,NV,92221,TX - El Paso,12,50791.18,7591.66,7166.03
519,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,76054,MEMORIAL HOSPITAL CENTRAL,1911 JOHNSON AVE,CONCORD,TX,77473,NV - Reno,15,22488.95,7470.02,4730.19
520,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,462309,GOOD SAMARITAN HOSPITAL,309 JACKSON STREET,CONCORD,OH,77215,TX - Dallas,13,25001.09,7731.0,4623.33
521,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,232959,CRITTENTON HOSPITAL MEDICAL CENTER,1101 W UNIVERSITY DRIVE,BRIDGEPORT,MI,15819,MN - Minneapolis,44,13440.84,6121.64,5067.53
522,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,207950,WESLEY MEDICAL CENTER,315 SOUTH MANNING BOULEVARD,ALBANY,MO,67025,MO - St. Louis,22,22129.45,5894.82,4637.38
523,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,248667,VIRGINIA HOSPITAL CENTER - ARLINGTON,1701 NORTH GEORGE MASON DRIVE,BRIDGEPORT,MI,22993,MO - St. Louis,11,24416.84,7874.06,5672.48
524,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,318351,RAPID CITY REGIONAL HOSPITAL,353 FAIRMONT BLVD  PO BOX 6000,CONCORD,TX,92656,NC - Charlotte,15,20333.43,7097.62,5551.42
525,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,475217,CENTENNIAL MEDICAL CENTER,2300 PATTERSON STREET,NASHVILLE,FL,44759,TN - Nashville,21,20652.28,6371.31,4866.02
526,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,353777,ANTELOPE VALLEY HOSPITAL MED CENTER,1600 W AVE J,LANCASTER,TX,6999,PA - Philadelphia,11,37089.94,7069.88,5692.93
527,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,316854,WHITE PLAINS HOSPITAL CENTER,800 WASHINGTON STREET,BURLINGTON,MA,11141,DE - Wilmington,48,17893.54,6882.9,6607.01
528,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,407561,FRANCISCAN ST FRANCIS HEALTH - INDIANAPOLIS,8111 S EMERSON AVE,INDIANAPOLIS,TX,52738,SC - Greenville,21,25059.56,6659.76,4325.14
529,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,334297,MERCY REGIONAL MEDICAL CENTER,1000 HARRINGTON BLVD,COEUR D'ALENE,ID,89326,OR - Portland,26,18666.16,6605.8,4599.52
530,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,209329,EASTERN MAINE MEDICAL CENTER,"489 STATE ST, PO BOX 404",ALBANY,MI,30637,MI - Saginaw,13,20008.19,6272.33,4522.18
531,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,257316,"MERCY HEALTH PARTNERS, MERCY CAMPUS",1500 E SHERMAN BOULEVARD,WESTMINSTER,MI,20025,MD - Baltimore,15,7685.81,7314.59,5373.36
532,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,441068,BAYHEALTH - KENT GENERAL HOSPITAL,640 S STATE STREET,DOVER,PA,2328,PA - Harrisburg,15,14962.62,7319.77,3928.76
533,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,436733,GOOD SAMARITAN HOSPITAL,701 SOUTH FRY ROAD,ROCKFORD,IL,87820,TX - Houston,17,28608.99,7675.82,4896.96
534,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,191086,OKLAHOMA HEART HOSPITAL,4050 WEST MEMORIAL ROAD,OKLAHOMA CITY,OH,33566,MO - St. Louis,13,23038.05,5180.35,4846.73
535,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,216422,ADENA REGIONAL MEDICAL CENTER,272 HOSPITAL ROAD,PORTSMOUTH,MO,12805,OH - Columbus,35,22581.12,6713.37,4854.68
536,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,101868,SAINT JOSEPH HOSPITAL,ONE SAINT JOSEPH DRIVE,LEXINGTON,IN,38910,IN - Evansville,24,28220.28,6280.31,4337.99
537,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,21888,CLARA MAASS MEDICAL CENTER,ONE CLARA MAAS DRIVE,PITTSBURGH,PA,1199,PA - Pittsburgh,14,17101.14,6053.84,4797.1
538,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,234351,ST PETER'S HOSPITAL,315 SOUTH MANNING BOULEVARD,COLUMBIA,MO,11067,MO - St. Louis,14,17699.62,5864.88,4639.02
539,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,71056,TEXOMA MEDICAL CENTER,5016 S US HIGHWAY 75,LEXINGTON,IL,63139,KY - Lexington,28,24133.17,6874.19,4861.32
540,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,65116,ST LUCIE MEDICAL CENTER,1800 SE TIFFANY AVE,PORT SAINT LUCI,FL,35407,FL - Fort Lauderdale,25,33283.99,6108.71,4262.31
541,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,62105,BAPTIST MEDICAL CENTER,1600 11TH STREET,JACKSONVILLE,TX,76055,TX - Houston,17,27597.67,6497.99,4487.29
542,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,490237,MOUNT CARMEL HEALTH,793 WEST STATE STREET,SPRINGFIELD,OH,64625,OH - Columbus,38,22503.79,6682.21,4116.59
543,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,405331,MUSC MEDICAL CENTER,169 ASHLEY AVE,HOUSTON,TX,73761,TX - San Antonio,14,29789.18,6867.57,5982.99
544,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,299013,OUR LADY OF LOURDES MEDICAL CENTER,1600 HADDON AVENUE,NEW BRUNSWICK,NJ,13779,NJ - Camden,18,32445.57,9093.35,7023.54
545,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,259864,INOVA FAIR OAKS HOSPITAL,3600 JOSEPH SIEWICK DRIVE,SAINT LOUIS,MO,13772,MO - St. Louis,12,14672.64,6955.46,4878.68
546,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,429919,PROCTOR HOSPITAL,5409 N KNOXVILLE AVE,JACKSON,TN,58088,TN - Nashville,17,25552.38,5830.15,4605.78
547,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,317485,ST JOSEPH HOSPITAL,701 EAST MARSHALL ST,WEST CHESTER,PA,17688,PA - Philadelphia,29,29560.86,7353.26,5687.51
548,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,152425,DECATUR GENERAL HOSPITAL,1201 7TH STREET SE,INDIANAPOLIS,IN,32677,KY - Louisville,13,14616.76,6066.14,4096.18
549,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,317788,BAPTIST MEDICAL CENTER,8801 SOUTH 101ST EAST AVENUE,JACKSONVILLE,SC,17944,NC - Charlotte,46,25094.82,6471.29,5017.05
550,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,464056,UNIVERSITY OF MISSOURI HEALTH CARE,1235 E CHEROKEE,SAINT LOUIS,MO,55400,MO - St. Louis,19,21694.14,5301.17,4647.31
551,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,71529,WASHINGTON REGIONAL MED CTR AT NORTH HILLS,3215 N NORTH HILLS BLVD,SPRINGDALE,AR,47834,AR - Springdale,18,30244.05,5837.91,4789.16
552,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,471736,MINISTRY SAINT JOSEPH'S HOSPITAL,11133 DUNN ROAD,SAINT LOUIS,WI,62451,MO - St. Louis,12,16032.38,6054.59,5063.41
553,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,506307,ADENA REGIONAL MEDICAL CENTER,272 HOSPITAL ROAD,JACKSON,WI,61465,WI - Madison,18,20988.24,6315.98,4990.61
554,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,463218,BON SECOURS - DEPAUL MEDICAL CENTER,150 KINGSLEY LANE,NORFOLK,VA,47800,VA - Norfolk,11,19237.3,5324.04,4968.41
555,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,456839,GOOD SAMARITAN HOSPITAL,3901 RAINBOW BLVD,NEWBURGH,OH,43335,TX - Dallas,20,29666.74,6484.27,4996.86
556,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,364068,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,800 W RANDOL MILL RD,BURLINGTON,OH,8309,TX - Dallas,42,23770.28,6573.35,5370.97
557,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,332778,SENTARA VIRGINIA BEACH GENERAL HOSPITAL,1060 FIRST COLONIAL ROAD,VIRGINIA BEACH,WV,17006,WV - Morgantown,14,15319.72,5767.98,4445.5
558,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,495811,HANNIBAL REGIONAL HOSPITAL,6000 HOSPITAL DR,JACKSON,MO,50885,MO - St. Louis,11,20971.54,5621.52,4611.46
559,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,364314,SPRINGFIELD REGIONAL MEDICAL CENTER,100 MEDICAL CENTER DRIVE,ANDERSON,OH,47605,OH - Cleveland,15,20214.81,6485.6,4141.57
560,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,237698,SARAH BUSH LINCOLN HEALTH CENTER,1000 HEALTH CENTER DRIVE P O BOX 372,MATTOON,TX,72137,KY - Lexington,17,16599.34,6174.51,4820.39
561,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,267156,FAIRVIEW HOSPITAL,18101 LORAIN AVENUE,CLEVELAND,OH,33260,OH - Cleveland,23,36808.23,6143.05,4536.79
562,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,445419,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,COLUMBIA,AR,52300,AL - Mobile,19,21196.51,6084.91,4563.16
563,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,448053,THE MEDICAL CENTER AT BOWLING GREEN,217 SOUTH THIRD STREET,ALBANY,PA,80667,TX - San Antonio,15,14928.13,5714.15,4967.93
564,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,76081,FLAGSTAFF MEDICAL CENTER,1200 NORTH BEAVER STREET,PHOENIX,AZ,98296,AZ - Phoenix,17,52037.2,7140.1,4710.3
565,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,259688,CRITTENTON HOSPITAL MEDICAL CENTER,1101 W UNIVERSITY DRIVE,ARLINGTON,ND,12157,MI - Royal Oak,16,19966.9,6370.83,3913.71
566,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,458696,HOPKINS COUNTY MEMORIAL HOSPITAL,115 AIRPORT RD,JONESBORO,TX,85057,TX - Dallas,13,25439.04,6208.58,4360.96
567,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,247153,"MERCY HEALTH PARTNERS, MERCY CAMPUS",1500 E SHERMAN BOULEVARD,MUSKEGON,MD,15195,MD - Baltimore,13,12370.42,6332.36,5400.15
568,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,510657,REGIONAL HOSPITAL OF JACKSON,367 HOSPITAL BLVD,COLUMBIA,TX,17299,OH - Cleveland,20,13744.69,6342.07,4223.73
569,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,414924,SHANNON MEDICAL CENTER,120 EAST HARRIS AVENUE,SAN ANGELO,PA,73668,TX - San Angelo,15,17860.94,5658.64,5186.47
570,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,278493,THE NEBRASKA MEDICAL CENTER,987400 NEBRASKA MEDICAL CENTER,BILLINGS,MI,50944,NE - Omaha,17,19949.34,6541.74,4670.37
571,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,63724,"MEDICAL CENTER OF AURORA, THE",1501 S POTOMAC ST,HOUSTON,TX,81707,TX - Houston,19,54528.37,7101.05,6645.7
572,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,219171,MEDICAL CENTER OF CENTRAL GEORGIA,777 HEMLOCK STREET,MACON,GA,28198,GA - Savannah,22,16143.36,6345.47,4878.74
573,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,470642,JEFFERSON REGIONAL MEDICAL CENTER,1410 NORTH 4TH STREET,COVINGTON,AR,56683,SC - Charleston,23,23561.23,6787.84,5147.33
574,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,465657,KANSAS MEDICAL CENTER LLC,1124 WEST 21ST STREET,COLUMBIA,OH,59729,OH - Cleveland,13,13694.13,5895.91,4637.73
575,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,212389,WESLEY MEDICAL CENTER,10580 N MERIDIAN ST,COLUMBIA,OH,40441,KS - Wichita,33,24778.97,5916.77,4391.75
576,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,439101,CONROE REGIONAL MEDICAL CENTER,504 MEDICAL CENTER BLVD,CONROE,TX,65546,TX - Houston,15,36249.83,5825.44,4756.24
577,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,140332,GOOD SAMARITAN HOSPITAL,1324 LAKELAND HILLS BLVD,DECATUR,FL,34425,IN - Indianapolis,16,32090.5,5716.36,4193.86
578,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,453664,PORTER VALPARAISO HOSPITAL,814 LAPORTE AVE,INDIANAPOLIS,TX,73634,TX - Dallas,14,20529.13,6208.27,4644.93
579,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,466420,SUMMA HEALTH SYSTEMS HOSPITALS,3601 W THIRTEEN MILE RD,DETROIT,MI,71374,MI - Royal Oak,18,24116.61,6470.95,5148.15
580,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,238310,GOOD SAMARITAN HOSPITAL,2701 N DECATUR ROAD,PLANO,TX,77539,TX - Dallas,17,25080.64,5984.86,4456.4
581,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,345856,PORTNEUF MEDICAL CENTER,777 HOSPITAL WAY,CLEVELAND,OH,12812,TX - Dallas,21,20974.74,6152.21,4429.34
582,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,217934,JOHNS HOPKINS BAYVIEW MEDICAL CENTER,300 COMMUNITY DRIVE,MANHASSET,MD,11294,NY - Albany,11,15268.6,7514.94,5202.35
583,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,435327,REGIONAL HOSPITAL OF JACKSON,367 HOSPITAL BLVD,COLUMBIA,TN,35178,TN - Jackson,17,27349.37,5517.71,4523.28
584,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,159949,CENTEGRA HEALTH SYSTEM - MC HENRY HOSPITAL,4201 MEDICAL CENTER DRIVE,ANDERSON,IN,40510,OK - Oklahoma City,19,26270.38,6726.12,4627.32
585,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,208000,CAPE COD HOSPITAL,88 LEWIS BAY ROAD,HYANNIS,MI,2639,MA - Boston,40,25547.69,6181.11,5124.36
586,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,124957,SACRED HEART HOSPITAL,2201 LEXINGTON AVENUE,ASHLAND,IL,48460,MS - Jackson,14,23943.59,6609.24,5171.85
587,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,334414,SELF REGIONAL HEALTHCARE,1325 SPRING STREET,TULSA,NC,28500,SC - Columbia,18,17763.37,7019.81,4883.64
588,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,173129,GOOD SAMARITAN HOSPITAL,353 FAIRMONT BLVD  PO BOX 6000,CONCORD,IL,51192,PA - Philadelphia,30,25830.12,7196.94,5439.66
589,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,117919,GENESIS MEDICAL CENTER-DAVENPORT,20375 W 151ST ST #303,OLATHE,KS,35267,PA - Pittsburgh,15,18794.55,5989.2,5077.85
590,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,118271,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,2315 STOCKTON BOULEVARD,SACRAMENTO,CA,86373,CA - Los Angeles,14,75074.0,7985.57,7623.31
591,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,388511,HALIFAX HEALTH MEDICAL CENTER,303 N CLYDE MORRIS BLVD,SAINT PETERSBUR,SC,22263,SC - Charleston,15,23007.61,5983.44,4460.1
592,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,245515,PENINSULA REGIONAL MEDICAL CENTER,100 E CARROLL AVE,BALTIMORE,MD,11345,MD - Baltimore,14,20388.56,8828.8,4751.74
593,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,119306,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,2540 EAST ST,CHULA VISTA,CA,95429,CA - Redding,20,53297.88,7257.7,7194.16
594,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,209164,GOOD SAMARITAN HOSPITAL,5601 LOCH RAVEN BLVD,BRIDGEPORT,MI,13910,MO - St. Louis,15,17509.72,5952.22,4672.54
595,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,126581,GOOD SAMARITAN HOSPITAL,600 GRANT ST,PLANO,IL,68732,OH - Columbus,27,32969.42,5862.09,5128.06
596,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,38041,BENEFIS HOSPITALS INC,1101 26TH ST S,TUCSON,SD,40680,AZ - Phoenix,13,11442.89,7130.03,5141.59
597,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,75912,SEBASTIAN RIVER MEDICAL CENTER,13695 US HWY 1,GRIFFIN,FL,21759,GA - Atlanta,13,23792.36,5944.29,4997.63
598,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,53703,FLAGSTAFF MEDICAL CENTER,1200 NORTH BEAVER STREET,FLAGSTAFF,CA,90145,AZ - Phoenix,13,45794.38,7641.21,4096.46
599,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,189612,WHEATON FRANCISCAN HEALTHCARE- ST FRANCIS,3237 S 16TH ST,MILWAUKEE,WI,70941,WI - Madison,20,20471.7,6417.38,4743.79
600,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,170689,GOOD SAMARITAN HOSPITAL,2401 UNIVERSITY AVE,JOHNSON CITY,OH,12876,OH - Cleveland,20,25689.14,6119.26,4562.29
601,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,220511,PORT HURON HOSPITAL,1221 PINE GROVE AVE,MIDLAND,MI,31223,MI - Saginaw,17,13338.25,6863.7,5825.28
602,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,488170,DUKE HEALTH RALEIGH HOSPITAL,3400 WAKE FOREST RD,RALEIGH,MI,50630,MI - Royal Oak,15,21317.49,6151.26,4268.03
603,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,400873,UNIVERSITY MEDICAL CENTER,975 E 3RD ST,LEBANON,TN,39856,TN - Nashville,18,39748.17,6632.06,4560.83
604,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,247888,INOVA FAIR OAKS HOSPITAL,3600 JOSEPH SIEWICK DRIVE,BRIDGEPORT,ND,17278,VA - Arlington,30,11890.11,6168.78,4880.11
605,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,470773,PORTNEUF MEDICAL CENTER,777 HOSPITAL WAY,KANSAS CITY,OH,12206,MO - Kansas City,13,29566.79,5729.15,5106.61
606,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,470169,PRESBYTERIAN HOSPITAL,975 E 3RD ST,LEBANON,TX,33460,TX - Houston,30,22632.7,6715.45,4172.66
607,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,410676,BANNER DEL E WEBB MEDICAL CENTER,14502 WEST MEEKER BOULEVARD,SUN CITY WEST,NV,88257,TX - Houston,18,30054.94,6147.54,5794.42
608,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,343082,RAPIDES REGIONAL MEDICAL CENTER,211 4TH STREET,WARREN,OR,24314,LA - Alexandria,12,23363.11,6066.43,4914.75
609,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,50519,SCOTTSDALE HEALTHCARE-OSBORN MEDICAL CENTER,7400 EAST OSBORN ROAD,GLENDALE,TX,78061,AZ - Phoenix,18,34747.48,7238.92,7809.59
610,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,111550,SOUTHWEST HEALTHCARE SYSTEM,25500 MEDICAL CENTER DRIVE,SACRAMENTO,CA,89257,CA - Los Angeles,16,30646.0,6175.21,5895.76
611,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,150776,THE HEART HOSPITAL AT DEACONESS GATEWAY LLC,1530 LONE OAK ROAD,PADUCAH,IN,41791,KY - Paducah,15,30682.88,5369.69,4467.34
612,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,458016,HALIFAX HEALTH MEDICAL CENTER,303 N CLYDE MORRIS BLVD,COLUMBIA,GA,38786,SC - Charleston,13,22600.37,5893.24,4443.32
613,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,360234,ST JOSEPH MEDICAL CENTER,10500 MONTGOMERY ROAD,SPRINGFIELD,OH,48593,OH - Cincinnati,27,20123.11,6259.66,4886.01
614,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,11061,RENOWN REGIONAL MEDICAL CENTER,1155 MILL STREET,DENVER,CO,89648,NV - Reno,18,28644.89,6139.6,6207.07
615,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,111577,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES,2222 N NEVADA AVE,COLORADO SPRING,FL,48371,FL - Fort Lauderdale,15,71749.04,6247.56,4488.78
616,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,173873,JEFFERSON REGIONAL MEDICAL CENTER,ONE ST FRANCIS DR,COLUMBIA,LA,39825,AL - Huntsville,41,24431.26,6116.04,4968.62
617,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,235038,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,5000 HENNESSY BLVD,TULSA,NC,22669,KY - Louisville,45,17961.98,6833.81,4966.71
618,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,48327,SAINT JOHN'S HEALTH CENTER,2121 SANTA MONICA BLVD,SANTA MONICA,CA,97524,CA - Los Angeles,17,46623.75,6918.9,7120.53
619,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,333957,SALEM HOSPITAL,"890 OAK STREET, SE",SPRINGFIELD,OH,45982,MI - Detroit,16,28777.89,5613.58,4788.57
620,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,92508,NORTHWEST COMMUNITY HOSPITAL,BROADWAY AT 11TH STREET,ARLINGTON HEIGH,IL,69996,IL - Springfield,15,19406.37,6518.86,4863.73
621,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,249825,GOOD SAMARITAN HOSPITAL,5325 FARAON STREET,LEXINGTON,OH,54729,OH - Columbus,17,23529.05,6200.55,5181.08
622,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,331410,VIRTUA MEMORIAL HOSPITAL OF BURLINGTON COUNTY,175 MADISON AVE,COLUMBIA,NJ,9346,NJ - Camden,34,17455.84,6684.93,4611.29
623,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,224148,ST ALPHONSUS REGIONAL MEDICAL CENTER,1055 NORTH CURTIS ROAD,BOISE,MO,13351,ID - Boise,21,31960.46,5332.89,4663.12
