,DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region Description, Total Discharges , Average Covered Charges , Average Total Payments ,Average Medicare Payments
499,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,338825,GLENS FALLS HOSPITAL,509 BILTMORE AVE,PROVO,NJ,51878,NY - Albany,18,5981.05,4968.0,4271.41
500,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,12782,FLORIDA HOSPITAL HEARTLAND MEDICAL CENTER,1111 EAST MCDOWELL ROAD,TOWN AND COUNTR,GA,54639,KY - Covington,18,9421.38,6850.78,4300.57
501,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,327474,SOUTHWEST GENERAL HEALTH CENTER,1117 EAST DEVONSHIRE,VALHALLA,MD,52726,FL - Orlando,28,7103.94,5289.41,4228.83
502,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,213981,WESTERN BAPTIST HOSPITAL,900 EIGHTH AVENUE,LAREDO,FL,52540,FL - Fort Myers,21,5981.05,4968.0,4161.45
503,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,347637,RALEIGH GENERAL HOSPITAL,501 REDMOND ROAD,HONOLULU,AL,99508,TX - Abilene,71,21487.55,5417.62,6268.96
504,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,332761,LEGACY MERIDIAN PARK MEDICAL CENTER,232 WEST 25TH STREET,ABINGTON,AL,59080,OH - Dayton,83,31194.23,7286.59,6519.92
505,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,397816,INOVA FAIRFAX HOSPITAL,6500 NEWBERRY RD,BRIDGETON,CA,63615,KS - Topeka,21,9759.98,5257.08,4489.5
506,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,207454,CHAMBERSBURG HOSPITAL,5 PERRYRIDGE RD,RICHLAND,KY,23071,AL - Dothan,30,6275.8,5303.57,4871.15
507,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,158901,FRANCISCAN ST MARGARET HEALTH - DYER,2333 MCCALLIE AVE,HOUMA,MI,11599,MD - Baltimore,81,22759.27,5785.89,6913.11
508,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,109459,MEASE COUNTRYSIDE HOSPITAL,601 E ROLLINS ST,SHELBYVILLE,TX,88680,PA - Wilkes-Barre,39,8441.97,5262.45,4717.37
509,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,104645,WINCHESTER MEDICAL CENTER INC,169 MARTIN AVENUE,BURLINGTON,NY,90483,NJ - Camden,45,5981.05,5867.86,3782.53
510,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,171834,MEDICAL CENTER OF CENTRAL GEORGIA,3535 SOUTHERN BOULEVARD,NEWPORT NEWS,AL,37517,NE - Omaha,34,15799.41,5988.2,5834.96
511,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,334152,D C H REGIONAL MEDICAL CENTER,367 HOSPITAL BLVD,CLINTON TOWNSHI,MD,53927,AK - Anchorage,56,29731.5,7273.24,8461.76
512,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,138258,ERLANGER MEDICAL CENTER,ONE MEDICAL CENTER BOULEVARD,MUNCIE,MI,50951,CA - Santa Rosa,52,5981.05,5354.31,4804.85
513,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,155395,ARNOT OGDEN MEDICAL CENTER,200 HAWKINS DRIVE,CHATTANOOGA,IN,48569,AR - Little Rock,20,5981.05,5092.73,4434.57
514,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,87411,MCLAREN - GREATER LANSING,1108 ROSS CLARK CIRCLE,MUSKEGON,FL,97736,NY - Albany,82,5981.05,4968.0,3592.85
515,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,159133,TRINITY MEDICAL CENTER,8700 SUDLEY RD,OCEANSIDE,TX,99508,IL - Chicago,20,5981.05,5271.76,5459.46
516,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,311864,WESTCHESTER MEDICAL CENTER,1101 W UNIVERSITY DRIVE,PORT HURON,PA,99508,GA - Atlanta,19,5981.05,5432.32,4153.4
517,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,68439,LAKE CUMBERLAND REGIONAL HOSPITAL,"2100 STANTONSBURG RD, PO BOX 6028",JONESBORO,VA,89685,AL - Birmingham,20,5981.05,6214.47,5439.95
518,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,306842,ROCKINGHAM MEMORIAL HOSPITAL,13100 FT KING ROAD,HONOLULU,MN,73615,FL - Orlando,71,11855.28,5289.05,4867.97
519,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,170730,TOURO INFIRMARY,"2100 STANTONSBURG RD, PO BOX 6028",BALTIMORE,MA,30913,CA - Palm Springs/Rancho M,90,5981.05,5245.57,4660.28
520,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,207066,MERCY REGIONAL HEALTH CENTER,530 NE GLEN OAK AVE,MIDLAND,AL,65870,NE - Lincoln,17,20243.07,6066.15,5641.05
521,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,366477,FRYE REGIONAL MEDICAL CENTER,4001 J ST,BIRMINGHAM,TX,99508,AR - Little Rock,21,5981.05,4968.0,3966.79
522,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,465522,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,4500 MEMORIAL DRIVE,BISMARCK,DE,83666,CA - Fresno,31,24484.95,7409.5,5159.79
523,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,394488,COMMUNITY MEM HSPTL,405 GRAND AVENUE,DOTHAN,AZ,32087,AR - Little Rock,20,5981.05,5298.47,4135.8
524,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,338248,PORTER VALPARAISO HOSPITAL,2430 WEST PIERCE,CHATTANOOGA,PA,58838,MO - Columbia,53,9245.54,5605.31,5034.05
525,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,23517,SAINT FRANCIS MEDICAL CENTER,630 EAST RIVER STREET,GRANTS PASS,CT,86015,NY - Albany,80,5981.05,6081.38,3956.32
526,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,472497,COPLEY MEMORIAL HOSPITAL,700 WEST AVE S,PIKEVILLE,PA,99508,CA - San Diego,33,5981.05,6071.0,4366.24
527,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,146623,SOMERSET MEDICAL CENTER,99 RT 37 WEST,JACKSONVILLE,TX,99508,NY - Albany,55,7495.26,5392.4,4893.27
528,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,300656,ST CLARE'S HOSPITAL OF WESTON INC,"2100 STANTONSBURG RD, PO BOX 6028",WARREN,KS,97782,RI - Providence,21,5981.05,5568.04,4528.78
529,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,42058,PIEDMONT FAYETTE HOSPITAL,225 E JACKSON,POPLAR BLUFF,AL,43145,IN - Fort Wayne,17,12109.3,6367.35,8766.9
530,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,366129,NORWOOD HOSPITAL,1108 ROSS CLARK CIRCLE,BURLINGAME,WI,99508,AZ - Phoenix,19,5981.05,4995.48,3711.57
531,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,280409,ROBINSON MEMORIAL HOSPITAL,3400 MINISTRY PARKWAY,DOTHAN,NY,99508,GA - Atlanta,21,5981.05,5431.23,4017.37
532,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,187519,HOLY FAMILY MEMORIAL INC,901 MACARTHUR BLVD,RICHLAND,CA,92602,AL - Dothan,29,13608.69,5371.29,5428.89
533,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,127194,"SOUTHCOAST HOSPITAL GROUP, INC",2520 CHERRY AVENUE,NEWBURGH,MN,8178,WV - Charleston,60,28868.62,5372.58,5061.73
534,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,33159,APPLETON MED CTR,"1500 E MEDICAL CENTER DRIVE, SPC 5474",HOBART,GA,49546,AR - Little Rock,19,7501.24,5956.57,5643.95
535,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,386429,"OUR LADY OF LOURDES REGIONAL MEDICAL CENTER, INC","2501 NORTH PATTERSON STREET, PO BOX 1727",PARIS,MA,50809,FL - Sarasota,16,22396.17,5644.82,5650.35
536,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,320105,SUMMERLIN HOSPITAL MEDICAL CENTER,793 WEST STATE STREET,LEESBURG,MI,94326,AL - Dothan,93,5981.05,5433.74,5231.16
537,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,419703,TRINITY MEDICAL CENTER,747 BROADWAY,DOTHAN,TX,87273,TN - Knoxville,22,5981.05,6868.95,4480.55
538,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,218993,GOOD SAMARITAN REGIONAL MEDICAL CENTER,1108 ROSS CLARK CIRCLE,IDAHO FALLS,NY,55189,AL - Birmingham,36,5981.05,4968.0,3730.15
539,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,352571,MARIAN MEDICAL CENTER,1 MEDICAL CENTER DRIVE,SCOTTSDALE,NY,94453,FL - Fort Lauderdale,56,6838.8,4968.0,3619.58
540,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,186947,EMH REGIONAL MEDICAL CENTER,1200 EAST 3900 SOUTH,SAINT PAUL,FL,53191,MO - St. Louis,57,5981.05,6263.7,4524.45
541,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,361926,MOTHER FRANCES HOSPITAL,301 BECKER AVE SW,GALESBURG,NJ,72973,MD - Takoma Park,27,22167.33,6489.03,6207.42
542,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,226184,"MERCY HEALTH PARTNERS, MERCY CAMPUS",3441 DICKERSON PIKE,BRISTOL,HI,65244,UT - Salt Lake City,17,18191.54,6335.08,4957.1
543,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,134953,OUR LADY OF LOURDES MEDICAL CENTER,410 WEST 10TH AVENUE,BRIDGEPORT,AL,19901,PA - Wilkes-Barre,26,12237.77,6355.41,5107.59
544,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,448570,JOHN C LINCOLN DEER VALLEY HOSPITAL,200 MEMORIAL AVE,EUREKA,TX,62398,OH - Columbus,22,8237.39,5153.68,4217.5
545,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,376230,MEDICAL CENTER HOSPITAL,900 E BROADWAY,DURANGO,GA,80387,AL - Dothan,19,6518.96,7346.64,4938.96
546,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,440340,UNIVERSITY OF KANSAS HOSPITAL,1125 MADISON ST,LACOMBE,NJ,94138,DE - Wilmington,47,19953.75,5064.05,4590.8
547,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,202306,MEMORIAL HERMANN HOSPITAL SYSTEM,421 CHEW STREET,BRONX,NV,99508,PA - Scranton,65,12692.74,7664.32,4647.31
548,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,367987,ST ALEXIUS MEDICAL CENTER,2400 NORTH ROCKTON AVENUE,WOODSTOCK,CO,99508,MN - Minneapolis,22,5981.05,5667.31,5960.0
549,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,529394,LAKE POINTE MEDICAL CENTER,45 READE PLACE,SIOUX CITY,AL,42714,KY - Louisville,15,18202.32,6616.36,7386.39
550,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,61699,HARRISON MEDICAL CENTER,55 FRUIT STREET,EDISON,SC,96879,FL - Orlando,82,5981.05,5647.46,4323.73
551,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,47992,SEBASTIAN RIVER MEDICAL CENTER,232 WEST 25TH STREET,SALISBURY,FL,46357,ND - Minot,29,26170.88,6821.17,6731.6
552,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,78518,CARROLL HOSPITAL CENTER,2122 MANCHESTER EXPRESSWAY,PARADISE,AL,43813,MA - Boston,38,13898.94,6555.71,5501.41
553,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,416041,PLAZA MEDICAL CENTER OF FORT WORTH,7300 MEDICAL CENTER DR,DOTHAN,CT,98364,GA - Atlanta,89,5981.05,6567.76,4396.86
554,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,88369,HARTON REGIONAL MEDICAL CENTER,700 WEST OAK STREET,DULUTH,IL,95886,KY - Owensboro,15,18263.94,6654.4,6143.85
555,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,428413,ST LUKES REGIONAL MEDICAL CENTER,746 JEFFERSON AVENUE,GREENWICH,IA,46667,IN - Indianapolis,22,8360.12,6099.47,5657.65
556,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,364034,IU HEALTH GOSHEN HOSPITAL,1775 DEMPSTER ST,HOBART,AL,65547,MI - Lansing,70,13594.31,5975.5,4368.1
557,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,348889,ST CLARE'S HOSPITAL OF WESTON INC,1035-116TH AVE NE,FAIRFAX,TX,96241,MO - Kansas City,18,5981.05,5167.88,3786.34
558,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,156103,PENNSYLVANIA HOSP OF THE UNIV OF PA HEALTH SYS,710 FM 1960 WEST,GREELEY,AL,78648,MI - Marquette,15,15058.41,6613.33,5261.53
559,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,64016,NAVARRO REGIONAL HOSPITAL,8260 ATLEE ROAD,SAVANNAH,IL,99508,AL - Dothan,66,18417.21,5198.43,7467.96
560,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,173554,"MEMORIAL HEALTH UNIV MED CEN, INC",1411 BADDOUR PARKWAY,GALESBURG,NJ,88570,NM - Albuquerque,63,5981.05,5870.95,4925.92
561,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,46425,"SOUTHCOAST HOSPITAL GROUP, INC",3701 DOTY ROAD,BAKERSFIELD,NJ,99508,CT - New Haven,89,6383.58,6266.31,5366.26
562,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,224861,MAINE MEDICAL CENTER,7500 SOUTH 91ST ST,NEW BERN,WI,25944,IL - Aurora,20,31248.9,6725.9,4442.77
563,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,466669,FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY,405 GRAND AVENUE,ELKTON,AL,28756,MO - Kansas City,44,6659.9,8577.66,5923.22
564,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,384529,FLAGSTAFF MEDICAL CENTER,2817 ST JOHNS BLVD,SEATTLE,AL,96829,LA - New Orleans,14,17692.25,6936.31,5991.28
565,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,443479,LIBERTY HOSPITAL,5352 LINTON BLVD,DOTHAN,CT,26043,NY - Manhattan,52,5981.05,5021.27,4416.11
566,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,351102,SACRED HEART HSPTL,5400 SOUTH RAINBOW BLVD,EVANSTON,AL,84376,MO - Columbia,17,19696.13,6221.96,5815.74
567,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,309248,MARTHA JEFFERSON HOSPITAL,200 SE HOSPITAL AVE,DOTHAN,NY,50085,FL - Fort Lauderdale,84,5981.05,5548.27,5468.99
568,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,73394,GREAT RIVER MEDICAL CENTER,169 RIVERSIDE DRIVE,GLEN BURNIE,AL,75332,IN - Gary,63,10816.76,5758.3,5609.14
569,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,180153,ST MARY'S MEDICAL CENTER OF EVANSVILLE INC,1431 SW 1ST AVE,HYANNIS,NY,93406,IL - Rockford,39,82789.82,5867.72,5218.65
570,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,467664,FRANCISCAN ST ANTHONY HEALTH - CROWN POINT,1215 E MICHIGAN AVENUE,RIDGEWOOD,AL,93354,CA - Sacramento,13,12219.31,5515.67,5133.26
571,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,409300,ST ALEXIUS MEDICAL CENTER,8700 SUDLEY RD,BILLINGS,FL,81953,MO - Kansas City,50,5981.05,7096.12,4022.99
572,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,366991,PROVIDENCE MEDFORD MEDICAL CENTER,81 HIGHLAND AVENUE,LOUISVILLE,AL,94124,MI - Muskegon,15,10794.36,7864.32,4920.72
573,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,369999,WELLMONT BRISTOL REGIONAL MEDICAL CENTER,400 W 16TH STREET,HARTFORD,FL,51295,NH - Manchester,22,8698.2,4968.0,3708.39
574,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,333521,MEDICAL CENTER OF TRINITY,505 SOUTH JOHN REDDITT DRIVE,GRAND RAPIDS,AL,88367,SC - Florence,14,10590.83,8141.82,5615.73
575,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,163936,METHODIST HEALTHCARE MEMPHIS HOSPITALS,2801 N GANTENBEIN AVENUE,LEBANON,MO,50313,LA - Lafayette,55,11310.05,4974.54,4961.4
576,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,156497,MEMORIAL  MEDICAL CENTER,2801 N GANTENBEIN AVENUE,PALOS HEIGHTS,MS,99508,WI - Milwaukee,19,5981.05,4968.0,3989.12
577,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,450369,GOOD SAMARITAN HOSPITAL,800 WASHINGTON STREET,OKLAHOMA CITY,AR,99508,VA - Roanoke,31,13159.73,5405.42,4215.78
578,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,76695,VIA CHRISTI HOSPITALS WICHITA INC,1601 YGNACIO VALLEY RD,ESCONDIDO,IL,99508,AL - Dothan,71,22464.1,5590.76,4706.81
579,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,171716,CHRIST HOSPITAL,1900 COLUMBUS AVE,NEW YORK,TX,69441,IN - South Bend,31,7616.58,5888.32,4791.42
580,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,184777,UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY,555 E VALLEY PARKWAY,MIAMI BEACH,AL,91628,NV - Las Vegas,15,6759.69,8675.68,6566.37
581,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,226781,WESLEY MEDICAL CENTER,809 82ND PARKWAY BOX 7500,LAREDO,AL,91253,MO - St. Louis,24,10746.57,5464.83,4387.26
582,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,82537,SOUTHEAST MISSOURI HOSPITAL,405 GRAND AVENUE,PORT HURON,OH,51037,IL - Urbana,38,7417.89,4968.0,3936.22
583,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,261052,BANNER DESERT MEDICAL CENTER,555 E VALLEY PARKWAY,SALINA,MA,99508,IN - Indianapolis,92,6517.98,5009.62,4385.66
584,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,375088,PALMETTO HEALTH RICHLAND,908 W 4TH NORTH ST,CAPE GIRARDEAU,AL,99508,WA - Spokane,17,10978.67,5541.56,5097.69
585,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,339027,ST JOSEPH MERCY OAKLAND,2901 N FOURTH ST,SANFORD,MA,83535,CA - Fresno,50,30936.5,7988.55,7903.01
586,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,397907,MCLAREN - GREATER LANSING,3000 ARLINGTON AVENUE,MARSHFIELD,TN,99508,MO - Joplin,21,9167.34,5518.67,4880.41
587,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,168484,KENT COUNTY MEMORIAL HOSPITAL,400 NE MOTHER JOSEPH PLACE,INDIANAPOLIS,PA,38808,MT - Great Falls,31,33021.24,6565.29,6344.0
588,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,306318,ST JOSEPH'S HOSPITAL HEALTH CENTER,1001 SOUTH GEORGE STREET,STOCKBRIDGE,TX,95444,NE - Lincoln,77,5981.05,5258.05,3902.21
589,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,208328,CJW MEDICAL CENTER,1108 ROSS CLARK CIRCLE,BIRMINGHAM,FL,51886,NE - Omaha,19,5981.05,4968.0,3592.85
590,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,176646,ST JUDE MEDICAL CENTER,330 BROOKLINE AVENUE,BIRMINGHAM,GA,97791,AL - Birmingham,24,7113.45,5581.14,4262.53
591,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,325722,TRINITY MEDICAL CENTER,726 4TH ST,BEAUFORT,MA,88249,OR - Portland,28,36870.98,8962.74,5353.07
592,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,448350,NEW YORK METHODIST HOSPITAL,2801 L STREET,FRAMINGHAM,MA,37664,TX - Fort Worth,22,9642.21,7145.83,6213.75
593,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,427721,DUKE HEALTH RALEIGH HOSPITAL,267 GRANT STREET,WESTMINSTER,SC,87968,AZ - Mesa,20,5981.05,5346.1,4314.08
594,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,347586,LEXINGTON MEDICAL CENTER,565 COAL VALLEY RD,FLORENCE,AL,97433,TN - Nashville,16,12622.65,5954.08,5255.81
595,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,98355,MURRAY-CALLOWAY COUNTY HOSPITAL,416 CONNABLE AVE,SLIDELL,PA,28712,AL - Dothan,16,18025.48,5982.62,5252.65
596,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,15739,SACRED HEART HSPTL,6019 WALNUT GROVE ROAD,DOTHAN,NC,94575,PA - Philadelphia,21,5981.05,5705.74,4189.0
597,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,297778,LOVELACE MEDICAL CENTER,5301 E HURON RIVER DR,LEBANON,SC,79481,WI - Milwaukee,21,5981.05,5466.53,3873.06
598,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,256505,NORTHERN MICHIGAN REGIONAL HOSPITAL,5400 SOUTH RAINBOW BLVD,MONTGOMERY,AL,85834,NY - Albany,42,16777.18,5718.84,6891.62
599,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,403470,SLIDELL MEMORIAL HOSPITAL AND MEDICAL CENTER,700 LAWN AVENUE,AVENTURA,ND,57696,FL - Lakeland,18,37834.45,6677.26,4764.36
600,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,309101,GEORGETOWN UNIVERSITY HOSPITAL,1108 ROSS CLARK CIRCLE,THE WOODLANDS,FL,97830,OH - Cleveland,52,5981.05,4968.0,3592.85
601,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,341318,MEMORIAL MEDICAL CENTER,6655 ALVARADO ROAD,ROBBINSDALE,CA,85654,AL - Dothan,47,9223.76,5386.32,5767.41
602,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,130703,ARNOT OGDEN MEDICAL CENTER,51 NORTH 39TH STREET,SHERMAN,AL,39169,MS - Oxford,38,13471.41,6800.37,9645.25
603,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,298988,ST FRANCIS COMMUNITY HOSPITAL,"5900 BYRON CENTER AVENUE, SW",DOTHAN,SC,99508,CA - Santa Barbara,21,5981.05,5076.58,4568.66
604,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,200897,ST DAVIDS MEDICAL CENTER,3900 CAPITAL MALL DR SW,WATERLOO,SD,83329,IA - Des Moines,41,26447.88,5981.93,5819.42
605,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,316551,UNIVERSITY OF VIRGINIA MEDICAL CENTER,1161 21ST AVENUE SOUTH,PATERSON,MA,94070,TN - Nashville,17,7233.35,5520.4,4651.41
606,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,451902,KADLEC REGIONAL MEDICAL CENTER,2900 1ST AVENUE,SPOKANE,IN,36947,SC - Spartanburg,22,9410.09,6170.8,4955.43
607,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,232862,LAKES REGION GENERAL HOSPITAL,4200 SUN N' LAKE BLVD,COVINA,OH,92657,NV - Las Vegas,25,16678.16,6705.9,6171.5
608,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,78831,CHRISTUS HOSPITAL,501 REDMOND ROAD,ZEPHYRHILLS,LA,99508,OH - Columbus,23,10912.01,5337.79,4790.62
609,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,424452,PROVIDENCE REGIONAL MEDICAL CENTER EVERETT,7400 EAST OSBORN ROAD,KANSAS CITY,AL,44850,TN - Nashville,66,14129.05,7038.91,5846.87
610,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,189053,REX HOSPITAL,"9601 INTERSTATE 630, EXIT 7",FREDERICKSBURG,PA,99508,NM - Albuquerque,24,6378.32,6550.04,4604.94
611,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,181924,FLORIDA HOSPITAL TAMPA,4801 AMBASSADOR CAFFERY PARKWAY,MURRAY,FL,95390,FL - Fort Lauderdale,36,7319.08,4968.0,3592.85
612,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,320235,ST ANTHONY HOSPITAL,17240 CORTEZ BLVD,ALABASTER,KS,99508,MA - Boston,77,5981.05,6105.18,6988.89
613,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,331335,NORTH COLORADO MEDICAL CENTER,252 MCHENRY ST,JACKSON,MN,53053,AL - Dothan,74,9951.74,6567.62,4606.8
614,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,170818,LOVELACE MEDICAL CENTER,1216 SECOND STREET WEST,SEBRING,AL,74510,AL - Birmingham,80,9743.96,6555.75,5703.17
615,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,44512,CARLSBAD MEDICAL CENTER,2430 WEST PIERCE,EUREKA,FL,99508,PA - Pittsburgh,21,5981.05,5188.91,4448.25
616,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,387223,WESTCHESTER MEDICAL CENTER,200 SE HOSPITAL AVE,DOTHAN,MI,99508,TN - Knoxville,51,5981.05,7464.77,4143.71
617,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,337794,PALM BEACH GARDENS MEDICAL CENTER,410 DARLING AVENUE,SPOKANE,NY,99508,NJ - Camden,24,8276.1,5630.48,4903.41
618,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,374761,INGALLS MEMORIAL HOSPITAL,3625 UNIVERSITY BLVD S,MORGANTOWN,PA,99508,TN - Nashville,22,10561.44,5317.86,4205.03
619,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,486655,MUNROE REGIONAL MEDICAL CENTER,7700 FLOYD CURL DR,CHICAGO,AL,93008,VA - Roanoke,16,13421.65,5738.05,5494.09
620,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,429005,ST MARY MEDICAL CENTER,"P O BOX 1990, 10 EAST 31ST ST",WOODSTOCK,CO,52114,NY - Buffalo,19,8191.29,5465.15,5567.28
621,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,202188,RENOWN REGIONAL MEDICAL CENTER,400 SOUTH SANTA FE AVENUE,DOTHAN,IL,44575,NV - Las Vegas,21,5981.05,5371.15,6018.3
622,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,309892,MEMORIAL HOSPITAL AT GULFPORT,211 PARK STREET,COLORADO SPRING,ID,12679,CA - Los Angeles,66,17840.33,6653.92,7740.32
623,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,418658,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,4021 AVE B,LORAIN,MS,38791,NY - Binghamton,45,18014.12,5649.49,8031.64
