,DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region Description, Total Discharges , Average Covered Charges , Average Total Payments ,Average Medicare Payments
498,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,355528,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL,1500 S LAKE PARK AVE,SLIDELL,NY,41261,PA - Allentown,63,17292.34,6266.68,5043.82
499,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,131787,"SOUTH MIAMI HOSPITAL, INC",401 W GREENLAWN AVE,ELGIN,UT,65104,VA - Winchester,35,9920.63,6491.54,5792.31
500,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,500709,GOOD SAMARITAN HOSPITAL,1240 HUFFMAN MILL RD PO BOX 202,ROCHESTER,SC,53181,NM - Albuquerque,32,11181.14,6410.42,4842.52
501,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,163465,PENNSYLVANIA HOSP OF THE UNIV OF PA HEALTH SYS,3237 S 16TH ST,FRESNO,FL,23950,IN - Indianapolis,18,60946.36,7491.23,7078.37
502,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,120951,ESSENTIA HEALTH-FARGO,270 - 05 76TH AVENUE,MARSHFIELD,CA,40702,NH - Manchester,25,37818.4,5298.73,4694.95
503,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,144424,EDWARD HOSPITAL,4725 N FEDERAL HWY,GREENWICH,NY,92301,KY - Covington,17,34612.28,7675.69,6479.77
504,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,169102,CHRISTUS HOSPITAL,18101 LORAIN AVENUE,PINEHURST,TN,86588,IL - Joliet,13,30806.3,5283.17,6004.02
505,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,524155,LONG ISLAND JEWISH MEDICAL CENTER,1000 BLYTHE BLVD,CINCINNATI,NJ,55019,NJ - Camden,21,38892.85,9491.21,7024.19
506,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,179772,EL CAMINO HOSPITAL,1300 MICCOSUKEE RD,AKRON,NY,69844,CA - Sacramento,27,15484.42,5827.52,4521.88
507,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,334943,ALTRU HOSPITAL,6780 MAYFIELD ROAD,CHICAGO,CA,26928,MI - Lansing,29,85145.08,8775.61,5291.16
508,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,135157,COLUMBUS REGIONAL HOSPITAL,1850 STATE ST,TRENTON,PA,77054,FL - Ormond Beach,47,19841.34,7267.84,6536.39
509,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,220819,STORMONT-VAIL HEALTHCARE,400 WEST SEVENTH ST,PLANO,OR,48833,MS - Hattiesburg,51,13299.25,6806.66,5882.56
510,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,340870,MERCY ST ANNE HOSPITAL,2845 GREENBRIER RD PO BOX 8900,BATTLE CREEK,VT,91055,IA - Iowa City,12,9250.56,6332.66,3783.56
511,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,113705,JFK MEDICAL CTR - ANTHONY M. YELENCSICS COMMUNITY,2600 SIXTH STREET SW,PROVO,IN,62131,CA - Los Angeles,12,33878.34,4971.93,3625.93
512,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,485213,MERCY HLTH SYS CORP,3950 AUSTELL RD,PLANO,AR,31763,IL - Peoria,18,11294.7,5833.85,4613.24
513,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,520140,YUMA REGIONAL MEDICAL CENTER,ONE HOAG DRIVE,LONG BRANCH,MD,94244,MD - Salisbury,26,65505.26,7585.45,6300.27
514,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,231342,UNION HOSPITAL OF CECIL COUNTY,413 LILLY ROAD NE,CONWAY,SD,23848,MO - St. Louis,34,9361.59,5803.87,4549.16
515,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,257747,THE QUEENS MEDICAL CENTER,416 CONNABLE AVE,OGDEN,NY,65235,FL - Orlando,34,30188.6,5644.93,4482.72
516,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,355176,WESLEY MEDICAL CENTER,800 N JUSTICE ST,DECATUR,NV,2278,TN - Nashville,36,6341.62,7759.63,6469.4
517,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,72822,ST LUCIE MEDICAL CENTER,45 WEST 10TH STREET,LOWELL,MO,6470,NJ - Camden,62,25031.82,6306.33,5420.07
518,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,516721,MORRISTOWN MEMORIAL HOSPITAL,100 MCGREGOR STREET,GLENS FALLS,CA,49943,IL - Springfield,23,39407.98,5767.86,3893.97
519,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,177693,"LAKELAND HOSPITAL, ST JOSEPH",1111 6TH AVE,SAN ANTONIO,CT,96903,NC - Greenville,42,52100.48,5653.0,4569.21
520,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,252614,MERCY HOSPITAL ST LOUIS,PO BOX 689,VERO BEACH,TN,47579,SC - Charleston,14,52578.42,5364.57,3888.76
521,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,86115,SUTTER GENERAL HOSPITAL,1000 FOURTH STREET SW,RICHMOND,CA,71373,AL - Birmingham,29,33253.92,6238.52,3802.38
522,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,445454,FIRSTHEALTH MOORE REGIONAL HOSPITAL,1120 SOUTH UTICA AVENUE,TEMPLE,KY,55635,NJ - Camden,16,32492.23,7034.83,5376.49
523,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,397260,WELLSTAR COBB HOSPITAL,1801 N JACKSON ST BOX 460,EVANSTON,TX,86778,FL - Orlando,46,19740.36,5359.49,5430.7
524,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,38959,CARROLL HOSPITAL CENTER,70 EAST STREET,STEUBENVILLE,NJ,87962,CA - Fresno,18,74813.33,8393.41,6703.02
525,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,360455,"SAINT FRANCIS HOSPITAL, INC",19300 SW 65TH AVENUE,BOSTON,MA,23111,FL - Tampa,35,17060.58,6245.75,4418.38
526,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,246338,RIVER REGION HEALTH SYSTEM,361 ALEXANDER SPRING ROAD,ROCKFORD,LA,65248,NC - Greenville,37,62256.15,5645.05,4614.01
527,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,284995,MAIMONIDES MEDICAL CENTER,2525 COURT DR,KNOXVILLE,MS,71220,PA - Philadelphia,28,31612.44,9214.45,5533.39
528,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,347071,"CENTERPOINT MEDICAL CENTER OF INDEPENDENCE, LLC",509 N BROAD ST,STUART,MA,39532,NC - Durham,52,46308.54,9934.34,7665.75
529,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,140182,STANFORD HOSPITAL,1255 HIGHWAY 54 WEST,WASHINGTON,VA,7051,CA - San Diego,40,6311.67,5760.81,4575.96
530,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,185856,PARKRIDGE MEDICAL CENTER,960 JOE FRANK HARRIS PARKWAY,PARADISE,NJ,75671,MI - Saginaw,20,72642.4,9017.93,6324.64
531,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,284031,MAIN LINE HOSPITAL BRYN MAWR CAMPUS,611 ST JOSEPH AVE,HOPKINSVILLE,WI,63800,FL - Clearwater,52,32746.61,6999.73,4292.83
532,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,511811,SOUTH GEORGIA MEDICAL CENTER,5 RICHLAND MEDICAL PARK,SPOKANE,MA,78882,MN - Minneapolis,23,8363.62,7865.21,7605.22
533,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,337737,WESLEY MEDICAL CENTER,1900 SOUTH MAIN STREET,COLUMBUS,OH,85122,PA - Philadelphia,31,51711.25,8114.01,5828.89
534,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,37083,ST ELIZABETH MEDICAL CENTER NORTH,600 E BLVD,WESTMINSTER,NY,37477,TN - Memphis,50,36609.31,5663.07,4744.38
535,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,121488,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL,1653 WEST CONGRESS PARKWAY,BEND,NJ,60163,AZ - Phoenix,45,31754.66,7005.81,5738.87
536,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,58751,LEHIGH VALLEY HOSPITAL,142 SOUTH MAIN STREET,BEMIDJI,IL,7953,PA - Philadelphia,36,26124.96,5324.41,3675.09
537,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,118534,MEDICAL CENTER OF PLANO,611 ST JOSEPH AVE,CHULA VISTA,KS,97250,MT - Billings,32,20495.6,5124.06,4422.28
538,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,244322,PROVIDENCE MEDFORD MEDICAL CENTER,1 MEDICAL CENTER DRIVE,HENDERSON,WI,30618,OH - Columbus,54,31729.72,10480.93,7905.61
539,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,131537,HURON VALLEY-SINAI HOSPITAL,1105 KALISTE SALOOM ROAD,BIRMINGHAM,OH,81381,NV - Reno,44,87806.44,7203.25,5680.39
540,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,532998,ARNOT OGDEN MEDICAL CENTER,255 LAFAYETTE AVENUE,ALBUQUERQUE,NC,10255,MS - Gulfport,18,14188.91,8613.46,6085.36
541,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,391869,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,1240 HUFFMAN MILL RD PO BOX 202,TOLEDO,LA,18356,NY - Albany,24,16182.32,6914.79,5201.68
542,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,425920,GENESIS HEALTHCARE SYSTEM,1111 HAYES AVENUE,HOPKINSVILLE,IN,60147,IL - Blue Island,21,51569.17,6410.49,5360.63
543,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,204028,WINTER HAVEN HOSPITAL,21298 OLEAN BLVD,ENGLEWOOD,TN,22542,ND - Fargo/Moorhead MN,34,33029.29,6116.43,5559.63
544,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,423454,SPRING VALLEY HOSPITAL MEDICAL CENTER,4050 WEST MEMORIAL ROAD,PANAMA CITY,NH,65235,LA - New Orleans,59,31498.18,9545.09,8807.89
545,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,540696,HILLCREST MEDICAL CENTER,155 MEMORIAL DRIVE,CHATTANOOGA,CA,6117,GA - Atlanta,37,22509.62,6045.35,4740.54
546,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,218504,SOUTHERN OHIO MEDICAL CENTER,1401 JOHNSTON WILLIS DRIVE,CAPE CORAL,IL,61772,TN - Nashville,14,24278.57,5388.28,6555.37
547,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,265023,CAMDEN CLARK MEDICAL CENTER,150 KINGSLEY LANE,RESTON,NY,16833,NY - Albany,39,6169.78,5075.23,4160.8
548,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,353824,WESTCHESTER MEDICAL CENTER,100 EAST 77TH STREET,SHELBYVILLE,KS,23860,CA - Los Angeles,14,62871.31,5236.29,4455.86
549,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,50030,ST ELIZABETH HOSPITAL,1200 PLEASANT STREET,MANKATO,IL,93051,FL - Miami,37,57331.09,10344.38,10226.12
550,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,284002,METHODIST HOSPITAL OF SOUTHERN CA,3215 N NORTH HILLS BLVD,NORTH LITTLE RO,ND,41436,OH - Toledo,13,16639.1,8765.08,6066.83
551,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,34225,IU HEALTH GOSHEN HOSPITAL,88 LEWIS BAY ROAD,JOLIET,CA,96883,TN - Knoxville,68,42078.2,6197.22,5064.95
552,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,143638,BRONSON METHODIST HOSPITAL,2701 17TH ST,PHOENIX,SC,79048,GA - Macon,14,98089.77,11133.8,6920.27
553,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,47811,INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL,24 JOLIET ST,SPRINGDALE,WV,31121,IA - Davenport,41,38354.78,7221.09,7031.59
554,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,261237,CHARLESTON AREA MEDICAL CENTER,540 THE RIALTO,LONG BEACH,IN,41325,VA - Charlottesville,11,43044.17,5348.39,4302.9
555,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,21664,HANNIBAL REGIONAL HOSPITAL,1900 PINE,TUPELO,TX,10373,KS - Wichita,12,41865.05,6713.6,5434.78
556,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,133195,HERITAGE MEDICAL CENTER,350 WEST THOMAS ROAD,NORMAL,MO,62380,TX - Lubbock,13,39248.36,8613.98,6891.6
557,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,231508,DES PERES HOSPITAL,130 SOUTH BRYN MAWR AVE,CAPE CORAL,IL,16327,TX - Amarillo,14,57306.17,8697.4,6562.57
558,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,161347,SCOTTSDALE HEALTHCARE-SHEA MEDICAL CENTER,101 SIVLEY RD,ALTOONA,MO,64357,WA - Seattle,18,47832.22,9553.21,7613.22
559,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,13384,SEBASTIAN RIVER MEDICAL CENTER,2500 GRANT ROAD,CASPER,SC,92222,SC - Florence,36,22195.27,6727.92,4349.59
560,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,53603,RUSH UNIVERSITY MEDICAL CENTER,2400 E 17TH ST,BERLIN,PA,71797,AL - Birmingham,11,32485.5,5316.21,4923.77
561,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,326724,NORTH SHORE MEDICAL CENTER,3325 CHANATE RD,NORRISTOWN,NY,78009,FL - St. Petersburg,12,27882.59,5014.64,4039.66
562,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,222613,LAKELAND REGIONAL MEDICAL CENTER,602 N ACADIA ROAD,HAMPTON,GA,89907,IN - Munster,16,48852.56,7161.11,5823.32
563,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,16515,CHESTER COUNTY HOSPITAL,502 HIGHLAND BLVD,NEW BRUNSWICK,MA,59597,PA - Wilkes-Barre,27,48515.93,8934.21,5584.76
564,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,588017,DUKE HEALTH RALEIGH HOSPITAL,601 ELMWOOD AVE,FORT WORTH,NC,70078,IN - Gary,63,37165.93,6350.0,5290.29
565,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,279936,MORRISTOWN MEMORIAL HOSPITAL,401 NORTH EWING STREET,BROCKTON,IN,57736,NC - Asheville,34,43727.9,9383.39,6000.38
566,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,124359,WEST FLORIDA HOSPITAL,1003 WILLOW CREEK ROAD,RICHMOND,IN,62140,CT - New Haven,36,49263.19,8651.32,6074.94
567,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,296866,LAKEVIEW REGIONAL MEDICAL CENTER,1910 MALVERN AVENUE,LUFKIN,IN,88684,CT - New Haven,38,39721.86,8736.07,7070.02
568,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,464367,ST JOHN'S REGIONAL MEDICAL CENTER,600 HIGHLAND AVENUE,COLORADO SPRING,CA,15920,IL - Peoria,31,60360.89,6414.79,4860.28
569,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,382614,BARNES JEWISH HOSPITAL,421 CHEW STREET,YUMA,MN,24722,ID - Boise,28,13570.35,5714.33,3980.07
570,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,490097,COMMUNITY MEDICAL CENTER,920 CHURCH ST N,GULFPORT,MD,56283,MO - Kansas City,28,20861.23,8503.39,5990.7
571,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,229165,BRIGHAM AND WOMEN'S HOSPITAL,3300 OAKDALE NORTH,PINE BLUFF,MI,51229,IN - Gary,64,23436.27,5962.79,4856.57
572,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,590117,LEGACY MERIDIAN PARK MEDICAL CENTER,525 EAST MARKET STREET,SAN DIEGO,WI,62720,NY - East Long Island,33,34254.76,5528.6,5250.2
573,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,280652,NORTHSIDE HOSPITAL,ONE ST FRANCIS DR,OLYMPIA,PA,50676,KY - Lexington,18,27761.42,6737.76,4538.93
574,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,293953,ROPER HOSPITAL,1911 JOHNSON AVE,NOBLESVILLE,OH,55573,OH - Akron,16,41013.9,5791.75,5123.14
575,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,444317,WHITE PLAINS HOSPITAL CENTER,830 S GLOSTER,LARGO,OH,62894,MI - Ann Arbor,35,41552.89,5883.89,5861.51
576,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,379914,SANTA BARBARA COTTAGE HOSPITAL,501 REDMOND ROAD,OMAHA,IN,98536,IL - Blue Island,17,61603.39,7784.39,5031.85
577,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,344155,CATAWBA VALLEY MEDICAL CENTER,"890 OAK STREET, SE",YANKTON,OH,4928,AL - Birmingham,33,26760.66,7458.11,6787.16
578,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,142557,KAWEAH DELTA MEDICAL CENTER,28050 GRAND RIVER AVENUE,KNOXVILLE,OH,63903,FL - Orlando,47,41865.94,8842.83,7435.53
579,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,103542,ST JUDE MEDICAL CENTER,2540 EAST ST,TOWSON,PA,97589,FL - Pensacola,15,37885.09,8121.58,7223.34
580,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,315484,MEDICAL CENTER OF TRINITY,5475 SOUTH 500 EAST,INDIANAPOLIS,SC,1450,MA - Boston,31,22396.11,5554.29,5052.69
581,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,279242,MINISTRY SAINT JOSEPH'S HOSPITAL,2800 10TH AVE N,LAS VEGAS,VA,26530,OH - Cincinnati,44,61329.37,8758.2,6655.1
582,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,316057,BORGESS MEDICAL CENTER,1165 MONTGOMERY DR,OXFORD,CT,26371,FL - Jacksonville,15,18180.27,6726.41,5660.91
583,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,320474,MEDICAL CENTER OF THE ROCKIES,747 BROADWAY,KNOXVILLE,NE,52474,MA - Worcester,38,15003.89,6380.74,5087.83
584,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,417408,BAPTIST MEDICAL CENTER,3404 SYLVANIA AVENUE,WICHITA,NC,37545,IN - Evansville,20,27235.65,6960.24,4991.73
585,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,575874,ALLEGHENY GENERAL HOSPITAL,361 ALEXANDER SPRING ROAD,AUGUSTA,IL,41966,KS - Wichita,18,52692.52,8824.33,4585.13
586,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,17267,THOMAS HOSPITAL,9000 FRANKLIN SQUARE DR,MURFREESBORO,IA,90799,OR - Bend,42,17643.11,7267.8,6006.72
587,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,131947,SANFORD BEMIDJI MEDICAL CENTER,LANGHORNE-NEWTOWN RD,LORAIN,NH,2364,OH - Columbus,70,31116.33,7691.68,7666.71
588,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,387150,SHANNON MEDICAL CENTER,835 S VAN BUREN ST,KANSAS CITY,FL,22023,FL - Orlando,73,16514.52,5226.13,4444.08
589,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,454609,BON SECOURS - MEMORIAL REGIONAL MEDICAL,2124 14 ST,BROOKLYN,PA,47960,AZ - Tucson,84,8529.44,5713.13,5518.61
590,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,393188,SHARP CHULA VISTA MEDICAL CENTER,3800 RESERVOIR RD,KANSAS CITY,IA,70135,VA - Arlington,14,21629.03,8123.08,6476.3
591,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,404657,PENN PRESBYTERIAN MEDICAL CENTER,1501 S POTOMAC ST,HENDERSON,MA,90538,TN - Chattanooga,51,37698.47,6439.2,4091.07
592,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,235785,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,2701 N DECATUR ROAD,KATY,TX,65616,TN - Nashville,47,32403.21,8330.24,5931.08
593,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,122065,ROCKVILLE GENERAL HOSPITAL,3600 S HIGHLANDS AVE,SILVER SPRING,OH,28024,MA - Boston,11,22957.08,9892.31,7250.61
594,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,249049,MASSACHUSETTS GENERAL HOSPITAL,1221 SOUTH GEAR AVENUE,GREELEY,CA,80146,IL - Springfield,26,45920.83,6888.17,5944.24
595,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,421772,INOVA ALEXANDRIA HOSPITAL,3100 SUPERIOR AVE,FORT DODGE,CO,35472,AZ - Phoenix,20,6663.59,5130.68,4652.28
596,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,106679,ANDERSON REGIONAL MEDICAL CENTER,164 SUMMIT AVENUE,TOLEDO,SC,56908,IA - Des Moines,28,29714.08,6467.08,5105.16
597,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,267019,CENTRASTATE MEDICAL CENTER,2005 5TH STREET,FORT LAUDERDALE,TN,77784,MI - Muskegon,30,15405.36,5968.67,4541.28
598,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,233240,ST LUKES HOSPITAL,3400 WAKE FOREST RD,MODESTO,NC,50369,LA - Shreveport,33,18712.26,6596.48,4404.11
599,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,172727,HEART HOSPITAL OF NEW MEXICO,2520 CHERRY AVENUE,PENSACOLA,NJ,88819,NY - Albany,51,32689.46,7650.87,6333.61
600,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,161175,HEART HOSPITAL OF NEW MEXICO,7007 POWERS BOULEVARD,MINERAL WELLS,AZ,50326,IN - Evansville,86,43466.14,10693.67,7101.42
601,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,262984,PIKEVILLE MEDICAL CENTER,"305 LANGDON STREET, P O BOX 620",WICHITA,MN,52534,MI - Royal Oak,56,13126.22,5019.39,3945.82
602,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,506696,LEGACY MERIDIAN PARK MEDICAL CENTER,100 NORTH ACADEMY AVENUE,RENO,MS,29970,FL - Hudson,27,16593.07,6104.92,4985.76
603,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,286294,CARLE FOUNDATION HOSPITAL,6655 ALVARADO ROAD,TOMS RIVER,FL,49441,NV - Las Vegas,36,52765.96,5789.25,5658.17
604,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,220391,BON SECOURS MARYVIEW MEDICAL CENTER,56 FRANKLIN ST,SAINT JOSEPH,NY,91620,WY - Casper,32,77359.66,5554.92,3906.55
605,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,192458,BENEDICTINE HOSPITAL,302 UNIVERSITY PARKWAY,TUCSON,CA,17366,KS - Wichita,37,66164.96,5378.05,4548.23
606,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,619088,SSM DEPAUL HEALTH CENTER,6161 SOUTH YALE,NASHVILLE,MD,22978,FL - Tallahassee,30,40590.13,7748.43,4948.48
607,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,279287,SHERMAN HOSPITAL,8166 MAIN STREET,EDISON,AZ,23837,MO - Kansas City,57,11920.73,6250.06,4596.07
608,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,97867,OVERLOOK HOSPITAL,5 MOBILE INFIRMARY CIRCLE,LAKELAND,TX,51337,IA - Davenport,52,28699.71,6744.07,4993.39
609,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,474385,FORT WALTON BEACH MEDICAL CENTER,4077 5TH AVE,WAUKESHA,MA,38795,NY - East Long Island,40,50788.74,6511.72,5377.19
610,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,478961,BAPTIST MEM HOSP/GOLDEN TRIANGLE INC,5475 SOUTH 500 EAST,BERWYN,MN,89969,FL - Panama City,48,56955.66,7146.41,6262.3
611,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,383078,BAY AREA HOSPITAL,2209 GENESEE STREET,PORT CHARLOTTE,AZ,25570,KS - Wichita,58,24178.55,5184.4,4973.79
612,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,274858,ALASKA REGIONAL HOSPITAL,1201 SOUTH MILLER STREET,HERMITAGE,FL,24096,AR - Fort Smith,50,8916.29,5523.04,4515.55
613,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,337379,ST JOSEPH'S HOSPITAL,800 N JUSTICE ST,HAMILTON,IL,3433,OH - Columbus,38,12434.34,5117.27,4381.74
614,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,242861,BAPTIST HOSPITAL,1001 SAM PERRY BOULEVARD,CARLSBAD,MO,69307,IL - Rockford,46,33899.02,5117.78,4185.84
615,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,496183,BAPTIST MEDICAL CENTER,16655 SOUTHWEST FREEWAY,COOKEVILLE,VA,1399,WV - Charleston,14,25716.55,6086.42,4302.27
616,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,132534,CARSON TAHOE REGIONAL MEDICAL CENTER,1818 N MEADE ST,WILKES BARRE,NY,64740,OH - Youngstown,28,45636.85,5307.15,3745.66
617,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,46178,PALM BEACH GARDENS MEDICAL CENTER,2101 PEASE ST,SCOTTSBLUFF,CT,13510,GA - Atlanta,18,31043.63,10116.89,8058.31
618,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,160816,HERITAGE MEDICAL CENTER,1210 S OLD DIXIE HWY,HOT SPRINGS,FL,23283,MO - Kansas City,49,42405.55,5503.22,4194.46
619,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,396819,MCKENZIE-WILLAMETTE MEDICAL CENTER,736 IRVING AVENUE,SPRINGFIELD,UT,62628,WI - Green Bay,33,12126.21,7051.04,5765.5
620,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,359322,ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER,1400 E CHURCH ST,ROCKFORD,MT,46963,TX - Longview,35,11129.87,8890.55,5683.46
621,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,333080,CARONDELET ST JOSEPHS HOSPITAL,4300 ALTON RD,DURHAM,MA,37014,LA - Lafayette,18,21976.74,6458.08,6311.19
622,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,173536,MOUNT SINAI HOSPITAL,ONE HOSPITAL WAY,EPHRATA,NY,97065,MO - Cape Girardeau,30,27189.51,7432.77,5811.99
623,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,333955,HILLCREST HOSPITAL,1200 S COLUMBIA RD,HACKENSACK,TX,15935,OH - Cleveland,46,43393.39,7544.25,6385.92
624,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,292834,SPRINGFIELD REGIONAL MEDICAL CENTER,4311 EAST LOHMAN AVENUE,TOPEKA,WV,43797,MT - Billings,37,7437.61,5207.9,4281.42
